arquivo,tipo,classe,nome,rank_cc,complexity,linha_ini,linha_fim
great_tables/_tbl_data.py,function,,_,A,2,619,626
great_tables/_tbl_data.py,function,,_,A,2,824,830
great_tables/_tbl_data.py,function,,_,A,2,915,921
great_tables/_tbl_data.py,function,,_,A,2,925,933
great_tables/_helpers.py,function,,_format_units_unit,A,2,849,854
great_tables/_helpers.py,function,,_replace_units_symbol,A,2,877,881
great_tables/_helpers.py,function,,_units_symbol_replacements,A,2,884,898
great_tables/_utils.py,function,,_assert_str_scalar,A,2,62,64
great_tables/_utils.py,function,,_assert_str_in_set,A,2,74,76
great_tables/_utils.py,function,,_assert_list_is_subset,A,2,79,81
great_tables/_utils.py,function,,pairwise,A,2,168,179
great_tables/_utils.py,function,,is_equal,A,2,213,214
great_tables/_utils.py,method,OrderedSet,_create,A,2,93,94
great_tables/_data_color/palettes.py,method,CoeffSequenceBisector,__init__,A,2,67,69
great_tables/_data_color/palettes.py,method,GradientPalette,_linspace_to_one,A,2,158,161
great_tables/_data_color/palettes.py,method,GradientPalette,_create_coefficients,A,2,163,177
great_tables/_data_color/base.py,function,,_resolve_na_color,A,2,240,244
great_tables/_data_color/base.py,function,,_resolve_columns,A,2,266,270
great_tables/_data_color/base.py,function,,_ideal_fgnd_color,A,2,342,351
great_tables/_data_color/base.py,function,,_alpha_composite_with_white,A,2,354,394
great_tables/_data_color/base.py,function,,_relative_luminance,A,2,454,475
great_tables/_data_color/base.py,function,,_srgb,A,2,478,500
great_tables/_data_color/base.py,function,,_float_to_hex,A,2,559,584
great_tables/_data_color/base.py,function,,_is_hex_col,A,2,618,621
great_tables/_data_color/base.py,function,,_is_standard_hex_col,A,2,624,627
great_tables/_gt_data.py,method,Boxhead,_set_cols_info_type,A,3,522,527
great_tables/_gt_data.py,method,Boxhead,vars_from_type,A,3,568,569
great_tables/_gt_data.py,method,Boxhead,_set_column_labels,A,3,602,608
great_tables/_gt_data.py,method,Boxhead,_set_column_aligns,A,3,611,617
great_tables/_gt_data.py,method,Boxhead,_get_default_columns,A,3,624,626
great_tables/_gt_data.py,method,Boxhead,_get_default_column_labels,A,3,637,641
great_tables/_gt_data.py,method,Boxhead,_get_default_alignments,A,3,643,646
great_tables/_gt_data.py,method,Stub,_stub_group_names_has_column,A,3,863,877
great_tables/_gt_data.py,method,SpannerInfo,built_label,A,3,997,1002
great_tables/_gt_data.py,method,Spanners,relevel,A,3,1022,1030
great_tables/_gt_data.py,method,FormatFns,__init__,A,3,1134,1137
great_tables/_gt_data.py,method,OptionsInfo,_validate_px_value,A,3,1378,1387
great_tables/_gt_data.py,method,OptionsInfo,_validate_value,A,3,1410,1438
great_tables/_gt_data.py,method,Options,__getattribute__,A,3,1661,1669
great_tables/_options.py,function,,dict_omit_keys,A,3,1490,1491
great_tables/_options.py,function,,_opt_table_font_combined_fonts,A,3,1385,1398
great_tables/_options.py,function,,map_style_params,A,3,1643,1647
great_tables/_formats_vals.py,function,,_make_one_col_table,A,3,62,89
great_tables/_cols_merge.py,function,,perform_col_merge,A,3,273,301
great_tables/_cols_merge.py,method,ColMergeInfo,pattern_columns,A,3,57,76
great_tables/_cols_merge.py,method,ColMergeInfo,validate_pattern,A,3,78,93
great_tables/_substitution.py,function,,_convert_missing,A,3,17,29
great_tables/_databackend.py,function,,_load_class,A,3,14,21
great_tables/_styles.py,method,CellStyle,_raise_if_requires_data,A,3,131,138
great_tables/_styles.py,method,CellStyleText,_font_name,A,3,429,438
great_tables/_text.py,function,,process_string,A,3,118,151
great_tables/_text.py,method,Html,to_html,A,3,47,53
great_tables/_locale.py,method,Locale,__init__,A,3,19,22
great_tables/_utils_nanoplots.py,function,,_remove_na_from_list,A,3,80,85
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_plot_specific_tags,A,3,1020,1026
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_reference_tags,A,3,1239,1254
great_tables/_utils_nanoplots.py,function,,_get_n_intlike,A,3,1485,1486
great_tables/__init__.py,function,,__getattr__,A,3,49,63
great_tables/_tbl_data_align.py,function,,is_number_like_column,A,3,49,63
great_tables/_tbl_data_align.py,function,,classify_dtype_for_alignment,A,3,67,83
great_tables/_tbl_data_align.py,function,,_classify_pandas,A,3,87,96
great_tables/_tbl_data_align.py,function,,_classify_polars,A,3,100,109
great_tables/_tbl_data_align.py,function,,_classify_pyarrow,A,3,113,122
great_tables/_spanners.py,function,,cols_hide,A,3,708,770
great_tables/_spanners.py,function,,cols_unhide,A,3,773,824
great_tables/_spanners.py,function,,empty_spanner_matrix,A,3,885,891
great_tables/_spanners.py,function,,cols_reorder,A,3,1652,1739
great_tables/_spanners.py,method,SpannerTransformer,split_string,A,3,301,315
great_tables/_export.py,function,,gtsave,A,3,631,755
great_tables/_modify_rows.py,function,,grand_summary_rows,A,3,482,621
great_tables/_formats.py,function,,fmt_bytes,A,3,2017,2178
great_tables/_formats.py,function,,_validate_duration_input_units,A,3,2705,2708
great_tables/_formats.py,function,,fmt_duration_context,A,3,2910,2962
great_tables/_formats.py,function,,_get_tf_vals,A,3,3885,3914
great_tables/_formats.py,function,,fmt_markdown_context,A,3,4023,4038
great_tables/_formats.py,function,,_value_to_scientific_notation,A,3,4253,4281
great_tables/_formats.py,function,,_listify,A,3,4540,4573
great_tables/_formats.py,function,,_context_exp_marks,A,3,4592,4600
great_tables/_formats.py,function,,_context_exp_str,A,3,4603,4617
great_tables/_formats.py,function,,_format_engineering_pattern,A,3,4832,4839
great_tables/_formats.py,function,,_get_locale_dec_mark,A,3,4896,4914
great_tables/_formats.py,function,,_get_locales_list,A,3,4917,4935
great_tables/_formats.py,function,,_validate_currency,A,3,5106,5127
great_tables/_formats.py,function,,_validate_nanoplot_args,A,3,6707,6717
great_tables/_formats.py,function,,_generate_data_vals_from_string,A,3,6774,6779
great_tables/_formats.py,function,,_process_time_stream,A,3,6844,6859
great_tables/_formats.py,method,FmtImage,_get_mime_type,A,3,5708,5717
great_tables/_formats.py,method,FmtImage,_build_img_tag,A,3,5720,5729
great_tables/_formats.py,method,FmtIcon,_resolve_stroke_width,A,3,5973,5980
great_tables/_formats.py,method,FmtIcon,to_html,A,3,5988,6016
great_tables/_formats.py,function,,fmt_units_fn,A,3,4171,4187
great_tables/_locations.py,function,,footnotes_split_style_list,A,3,39,60
great_tables/_locations.py,function,,resolve_vector_i,A,3,922,926
great_tables/_locations.py,function,,_,A,3,1161,1169
great_tables/_locations.py,function,,_,A,3,1187,1195
great_tables/_locations.py,function,,_,A,3,1339,1367
great_tables/_tab_create_modify.py,function,,text_transform,A,3,153,231
great_tables/_utils_render_html.py,function,,_create_body_column_vars_h,A,3,716,728
great_tables/_utils_render_html.py,function,,_process_footnotes_for_display,A,3,1389,1394
great_tables/_utils_render_html.py,function,,_get_footnote_rownum,A,3,1476,1480
great_tables/_utils_render_latex.py,function,,css_length_has_supported_units,A,3,43,55
great_tables/_utils_render_latex.py,function,,get_px_conversion,A,3,70,81
great_tables/_utils_render_latex.py,function,,create_footer_component_l,A,3,642,677
great_tables/_tbl_data.py,function,,_,A,3,693,704
great_tables/_tbl_data.py,function,,_,A,3,728,739
great_tables/shiny.py,function,,GtTransformer,A,3,38,45
great_tables/_helpers.py,function,,_get_font_stack,A,3,589,600
great_tables/_helpers.py,function,,_format_units_optional_superscript,A,3,857,864
great_tables/_helpers.py,function,,_format_units_optional_subscript,A,3,867,874
great_tables/_helpers.py,function,,define_units,A,3,989,1136
great_tables/_helpers.py,method,UnitStr,to_html,A,3,738,746
great_tables/_helpers.py,method,UnitStr,from_str,A,3,758,781
great_tables/_utils.py,function,,_try_import,A,3,18,28
great_tables/_utils.py,function,,_assert_str_list,A,3,67,71
great_tables/_utils.py,function,,_as_css_font_family_attr,A,3,120,128
great_tables/_utils.py,function,,_flatten_list,A,3,217,228
great_tables/_utils.py,function,,_get_visible_cells,A,3,282,283
great_tables/_data_color/palettes.py,method,CoeffSequence,lookup,A,3,53,58
great_tables/_data_color/palettes.py,method,GradientPalette,__call__,A,3,128,132
great_tables/_data_color/base.py,function,,_hex_to_rgb,A,3,428,451
great_tables/_data_color/base.py,function,,_expand_short_hex,A,3,630,649
great_tables/_data_color/base.py,function,,_get_domain_numeric,A,3,709,726
great_tables/data/__init__.py,function,,_read_csv_polars,A,3,15,29
great_tables/data/__init__.py,function,,_read_csv,A,3,32,46
great_tables/_gt_data.py,method,_Sequence,__getitem__,A,4,329,335
great_tables/_gt_data.py,method,Boxhead,reorder,A,4,571,578
great_tables/_gt_data.py,method,Boxhead,final_columns,A,4,580,591
great_tables/_gt_data.py,method,Boxhead,_get_stub_column,A,4,628,630
great_tables/_gt_data.py,method,Boxhead,_get_row_group_column,A,4,632,634
great_tables/_gt_data.py,method,Stub,update_group_row_labels,A,4,796,837
great_tables/_gt_data.py,method,GroupRows,__init__,A,4,942,955
great_tables/_gt_data.py,method,SpannerInfo,drop_var,A,4,1004,1010
great_tables/_gt_data.py,method,SummaryRows,__getitem__,A,4,1245,1255
great_tables/_gt_data.py,method,Options,__init__,A,4,1649,1659
great_tables/_options.py,function,,opt_vertical_padding,A,4,738,833
great_tables/_options.py,function,,opt_horizontal_padding,A,4,836,930
great_tables/_cols_merge.py,method,ColMergeInfo,replace_na,A,4,97,126
great_tables/_cols_merge.py,method,ColMergeInfo,merge,A,4,128,160
great_tables/_substitution.py,function,,sub_small_vals,A,4,186,284
great_tables/_databackend.py,method,AbstractBackend,__subclasshook__,A,4,40,52
great_tables/_scss.py,function,,font_color,A,4,42,73
great_tables/_scss.py,function,,css_add,A,4,76,84
great_tables/_styles.py,method,CellStyleText,_raise_if_requires_data,A,4,516,524
great_tables/_text.py,function,,_md_html,A,4,61,73
great_tables/_utils_nanoplots.py,function,,_is_integerlike,A,4,49,59
great_tables/_utils_nanoplots.py,function,,calc_ref_value,A,4,106,112
great_tables/_utils_nanoplots.py,function,,_apply_custom_number_format,A,4,115,130
great_tables/_utils_nanoplots.py,function,,_format_number_compactly,A,4,211,243
great_tables/_utils_nanoplots.py,function,,_remove_exponent,A,4,1489,1513
great_tables/_spanners.py,function,,_validate_sel_cols,A,4,477,481
great_tables/_spanners.py,method,SpannerTransformer,get_rectangle,A,4,325,341
great_tables/_spanners.py,method,SpannerTransformer,spanner_groups,A,4,344,352
great_tables/_export.py,function,,show,A,4,74,126
great_tables/_export.py,function,,as_raw_html,A,4,129,257
great_tables/_export.py,function,,_save_screenshot,A,4,496,573
great_tables/_modify_rows.py,function,,_remove_from_body_styles,A,4,31,40
great_tables/_modify_rows.py,function,,_calculate_summary_row_from_subset,A,4,453,479
great_tables/_modify_rows.py,function,,_calculate_summary_row,A,4,624,651
great_tables/_boxhead.py,function,,cols_align,A,4,234,296
great_tables/_formats.py,function,,fmt_scientific_context,A,4,738,801
great_tables/_formats.py,function,,fmt_engineering_context,A,4,1014,1063
great_tables/_formats.py,function,,_get_plural_form,A,4,2378,2393
great_tables/_formats.py,function,,fmt_duration,A,4,2427,2702
great_tables/_formats.py,function,,_resolve_duration_seconds,A,4,2803,2818
great_tables/_formats.py,function,,_format_duration_by_style,A,4,2852,2883
great_tables/_formats.py,function,,_format_number_for_duration,A,4,3003,3013
great_tables/_formats.py,function,,_format_number_compactly,A,4,4393,4450
great_tables/_formats.py,function,,_get_number_profile,A,4,4459,4485
great_tables/_formats.py,function,,_filter_pd_df_to_row,A,4,4859,4865
great_tables/_formats.py,function,,_get_locale_currency_code,A,4,5033,5071
great_tables/_formats.py,function,,_get_currency_exponent,A,4,5165,5192
great_tables/_formats.py,function,,_validate_n_sigfig,A,4,5195,5218
great_tables/_formats.py,function,,_as_roman,A,4,5248,5281
great_tables/_formats.py,function,,fmt_nanoplot,A,4,6342,6596
great_tables/_formats.py,function,,_process_number_stream,A,4,6817,6841
great_tables/_formats.py,method,TfMap,from_list,A,4,3924,3932
great_tables/_locations.py,function,,_,A,4,1372,1398
great_tables/_locations.py,function,,_,A,4,1403,1422
great_tables/_locations.py,function,,_,A,4,1427,1445
great_tables/_tab_create_modify.py,function,,_match_fn,A,4,390,394
great_tables/_tab_create_modify.py,function,,_case_when_fn,A,4,487,491
great_tables/_utils_render_html.py,function,,_create_element_id,A,4,136,141
great_tables/_utils_render_html.py,function,,_should_display_footnote,A,4,1313,1324
great_tables/_utils_render_html.py,function,,_get_footnote_marks_option,A,4,1434,1442
great_tables/_utils_render_html.py,function,,_get_footnote_position_key,A,4,1445,1459
great_tables/_utils_render_html.py,function,,_get_column_index,A,4,1529,1539
great_tables/_utils_render_html.py,function,,_is_numeric_content,A,4,1628,1650
great_tables/_utils_render_latex.py,function,,create_fontsize_statement_l,A,4,735,755
great_tables/_utils_render_latex.py,function,,create_wrap_start_l,A,4,758,768
great_tables/_utils_render_latex.py,function,,_render_as_latex,A,4,777,844
great_tables/_tbl_data.py,function,,_,A,4,708,724
great_tables/_tbl_data.py,function,,_,A,4,756,761
great_tables/_tbl_data.py,function,,_,A,4,937,948
great_tables/_data_color/base.py,function,,_resolve_palette,A,4,247,263
great_tables/_data_color/base.py,function,,_html_color,A,4,503,528
great_tables/_data_color/base.py,function,,_color_name_to_hex,A,4,587,604
great_tables/_data_color/base.py,function,,_rescale_factor,A,4,681,706
great_tables/data/__init__.py,method,_BackendNamespace,__getattr__,A,4,1434,1446
great_tables/_gt_data.py,method,Boxhead,__new__,A,5,459,480
great_tables/_gt_data.py,method,Boxhead,_get_boxhead_get_alignment_by_var,A,5,649,661
great_tables/_gt_data.py,method,Boxhead,_set_column_width,A,5,683,694
great_tables/_gt_data.py,method,Stub,_get_stub_components,A,5,851,860
great_tables/_gt_data.py,method,Stub,_get_stub_layout,A,5,879,906
great_tables/_gt_data.py,method,GroupRows,indices_map,A,5,969,980
great_tables/_gt_data.py,method,Spanners,next_level,A,5,1032,1045
great_tables/_cols_merge.py,function,,_apply_single_col_merge,A,5,304,348
great_tables/_cols_merge.py,function,,_collect_merge_values,A,5,351,374
great_tables/_cols_merge.py,function,,_resolve_merge_value,A,5,377,392
great_tables/_cols_merge.py,function,,_merge_range,A,5,434,452
great_tables/_cols_merge.py,function,,_merge_n_pct,A,5,455,482
great_tables/_styles.py,method,CellStyle,_evaluate_expressions,A,5,95,106
great_tables/gt.py,method,GT,_render_as_html,A,5,521,605
great_tables/_utils_nanoplots.py,function,,_normalize_option_list,A,5,88,103
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_area_tags,A,5,1287,1296
great_tables/_spanners.py,function,,_resolve_tab_spanner_label,A,5,52,66
great_tables/_spanners.py,function,,tab_spanner_delim,A,5,355,474
great_tables/_spanners.py,function,,cols_width,A,5,894,1031
great_tables/_spanners.py,function,,cols_merge_n_pct,A,5,1514,1649
great_tables/_export.py,function,,_infer_render_target,A,5,45,71
great_tables/_boxhead.py,function,,cols_label_with,A,5,160,231
great_tables/_boxhead.py,function,,cols_label_rotate,A,5,299,417
great_tables/_footnotes.py,function,,tab_footnote,A,5,13,159
great_tables/_formats.py,function,,fmt,A,5,93,163
great_tables/_formats.py,function,,fmt_partsper,A,5,1325,1536
great_tables/_formats.py,function,,_resolve_duration_output_units,A,5,2720,2736
great_tables/_formats.py,function,,_check_colors,A,5,3865,3882
great_tables/_formats.py,function,,_has_sci_order_zero,A,5,4588,4589
great_tables/_formats.py,function,,_format_scientific_mantissa,A,5,4661,4675
great_tables/_formats.py,function,,_get_locale_sep_mark,A,5,4868,4893
great_tables/_formats.py,function,,_validate_locale,A,5,4938,4963
great_tables/_formats.py,function,,_resolve_locale,A,5,5013,5030
great_tables/_formats.py,function,,fmt_image,A,5,5506,5613
great_tables/_formats.py,function,,_compute_nanoplot_expand_y,A,5,6626,6651
great_tables/_locations.py,function,,_,A,5,1452,1473
great_tables/_locations.py,function,,_,A,5,1478,1500
great_tables/_locations.py,function,,_,A,5,1505,1540
great_tables/_locations.py,function,,_,A,5,1546,1575
great_tables/_tab_create_modify.py,function,,text_case_match,A,5,306,407
great_tables/_tab_create_modify.py,function,,_match_fn,A,5,398,405
great_tables/_utils_render_html.py,function,,_get_row_cell_content_h,A,5,945,962
great_tables/_utils_render_html.py,function,,_generate_footnote_mark,A,5,1409,1431
great_tables/_utils_render_html.py,function,,_get_footnote_colnum,A,5,1462,1473
great_tables/_utils_render_html.py,function,,_apply_footnote_placement,A,5,1603,1625
great_tables/_utils_render_latex.py,function,,create_heading_component_l,A,5,287,338
great_tables/_tbl_data.py,function,,_validate_selector_list,A,5,462,474
great_tables/_tbl_data.py,function,,_,A,5,568,585
great_tables/_tbl_data.py,function,,to_frame,A,5,837,860
great_tables/_utils.py,function,,seq_groups,A,5,182,210
great_tables/_utils.py,function,,_migrate_unformatted_to_output,A,5,234,277
great_tables/_data_color/base.py,function,,_get_domain_factor,A,5,729,746
great_tables/_gt_data.py,method,GTData,_replace,B,6,159,182
great_tables/_gt_data.py,method,Body,render_formats,B,6,360,379
great_tables/_gt_data.py,method,Stub,from_data,B,6,741,768
great_tables/_options.py,function,,_opt_table_font_normalize,B,6,1352,1382
great_tables/_cols_merge.py,function,,_process_col_merge_pattern,B,6,172,199
great_tables/_utils_selenium.py,function,,_get_web_driver,B,6,78,90
great_tables/_substitution.py,method,SubLargeVals,to_html,B,6,522,540
great_tables/_styles.py,method,CellStyle,_from_row,B,6,108,129
great_tables/_text.py,function,,_process_text,B,6,82,94
great_tables/_utils_nanoplots.py,function,,_get_extreme_value,B,6,324,352
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_point_tags,B,6,1367,1401
great_tables/_utils_nanoplots.py,function,,_is_intlike,B,6,1463,1481
great_tables/_spanners.py,function,,cols_move_to_start,B,6,571,639
great_tables/_spanners.py,function,,cols_move_to_end,B,6,642,705
great_tables/_export.py,function,,save,B,6,364,493
great_tables/_formats.py,function,,_apply_duration_pattern,B,6,2396,2424
great_tables/_formats.py,function,,_resolve_duration_trim_zero_units,B,6,2739,2755
great_tables/_formats.py,function,,_format_duration_iso,B,6,3081,3104
great_tables/_formats.py,function,,fmt_date_context,B,6,3270,3307
great_tables/_formats.py,function,,fmt_time_context,B,6,3408,3445
great_tables/_formats.py,function,,_insert_decimal_mark,B,6,4502,4537
great_tables/_formats.py,function,,_normalize_locale,B,6,4967,5010
great_tables/_formats.py,function,,_fmt_nanoplot_expand_y,B,6,6238,6277
great_tables/_formats.py,function,,_generate_data_vals,B,6,6722,6750
great_tables/_formats.py,function,,_generate_data_vals_from_dict,B,6,6782,6814
great_tables/_formats.py,method,TfMap,get_color,B,6,3940,3953
great_tables/_locations.py,function,,resolve_vector_l,B,6,929,939
great_tables/_locations.py,function,,_,B,6,1199,1218
great_tables/_locations.py,function,,_,B,6,1255,1277
great_tables/_utils_render_html.py,function,,_flatten_styles,B,6,115,133
great_tables/_utils_render_html.py,function,,_get_footnote_display_sort_key,B,6,1327,1339
great_tables/_utils_render_html.py,function,,_get_spanner_leftmost_column_index,B,6,1542,1558
great_tables/_utils_render_latex.py,function,,_create_summary_row_l,B,6,613,639
great_tables/_utils_render_latex.py,function,,derive_table_width_statement_l,B,6,703,732
great_tables/_gt_data.py,method,Boxhead,set_stub_cols,B,7,494,520
great_tables/_gt_data.py,method,GroupRows,reorder,B,7,958,967
great_tables/_options.py,function,,opt_css,B,7,1525,1615
great_tables/_cols_merge.py,function,,_resolve_conditional_sections,B,7,202,231
great_tables/_substitution.py,function,,sub_values,B,7,379,478
great_tables/_utils_nanoplots.py,function,,_format_number_default,B,7,163,207
great_tables/_spanners.py,function,,_normalize_tab_spanner_inputs,B,7,28,49
great_tables/_spanners.py,function,,cols_merge_uncert,B,7,1217,1361
great_tables/_modify_rows.py,function,,tab_stub,B,7,48,111
great_tables/_formats.py,function,,fmt_number_context,B,7,324,392
great_tables/_formats.py,function,,fmt_integer_context,B,7,518,582
great_tables/_formats.py,function,,fmt_bytes_context,B,7,2181,2265
great_tables/_formats.py,function,,_resolve_duration_style_params,B,7,2760,2799
great_tables/_formats.py,function,,_decorate_duration_value,B,7,2887,2907
great_tables/_formats.py,function,,_value_to_decimal_notation,B,7,4192,4250
great_tables/_formats.py,function,,_get_currency_decimals,B,7,5131,5162
great_tables/_locations.py,function,,_,B,7,1230,1251
great_tables/_locations.py,function,,_,B,7,1281,1298
great_tables/_utils_render_html.py,function,,_create_row_component_h,B,7,1096,1163
great_tables/_render.py,function,,infer_render_env,B,7,16,39
great_tables/_utils_render_latex.py,function,,_create_body_row_cells_l,B,7,131,162
great_tables/_tbl_data.py,function,,_,B,7,385,401
great_tables/_tbl_data.py,function,,_,B,7,449,459
great_tables/_tbl_data.py,function,,_eval_select_from_list,B,7,477,497
great_tables/_helpers.py,function,,_generate_tokens_list,B,7,603,616
great_tables/_helpers.py,function,,_normalize_listable_nanoplot_options,B,7,1144,1160
great_tables/_helpers.py,method,UnitDefinition,from_token,B,7,634,705
great_tables/_helpers.py,method,UnitDefinition,to_html,B,7,707,728
great_tables/_helpers.py,method,UnitDefinitionList,to_html,B,7,797,817
great_tables/_data_color/palettes.py,method,GradientPalette,vals_to_rgb,B,7,134,155
great_tables/_data_color/base.py,function,,data_color,B,7,28,237
great_tables/_data_color/base.py,function,,_apply_column_styles,B,7,303,339
great_tables/_data_color/base.py,function,,_add_alpha,B,7,531,556
great_tables/_gt_data.py,method,GTData,_split_replacements,B,8,122,157
great_tables/_gt_data.py,method,SummaryRows,get_summary_rows,B,8,1317,1339
great_tables/_options.py,function,,opt_stylize,B,8,1401,1522
great_tables/_substitution.py,method,SubValues,_is_match,B,8,566,589
great_tables/_styles.py,method,CellStyleBorders,_to_html_style,B,8,602,634
great_tables/gt.py,function,,_apply_text_transforms,B,8,117,142
great_tables/gt.py,function,,_apply_text_transforms_boxhead,B,8,192,217
great_tables/_utils_nanoplots.py,function,,_normalize_to_dict,B,8,418,494
great_tables/_utils_nanoplots.py,function,,_resolve_nanoplot_dimensions,B,8,960,984
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_axis_tags,B,8,1257,1284
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_line_path_tags,B,8,1315,1364
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_bar_tags,B,8,1404,1460
great_tables/_spanners.py,function,,cols_merge_range,B,8,1364,1511
great_tables/_boxhead.py,function,,cols_label,B,8,15,157
great_tables/_render_checks.py,function,,_render_check_quarto,B,8,16,42
great_tables/_formats.py,function,,_build_duration_parts,B,8,2821,2849
great_tables/_formats.py,function,,fmt_datetime_context,B,8,3588,3638
great_tables/_formats.py,function,,_format_scientific_context_value,B,8,4678,4739
great_tables/_formats.py,function,,_format_engineering_context_value,B,8,4786,4829
great_tables/_formats.py,method,FmtFlag,to_html,B,8,6157,6207
great_tables/_tbl_data.py,function,,_,B,8,783,815
great_tables/_utils.py,function,,_match_arg,B,8,39,59
great_tables/_data_color/base.py,function,,_scale_column_values,B,8,273,299
great_tables/_gt_data.py,method,Boxhead,align_from_data,B,9,535,566
great_tables/_gt_data.py,method,SummaryRows,add_summary_row,B,9,1266,1315
great_tables/_options.py,function,,tab_options,B,9,15,583
great_tables/_options.py,function,,opt_table_font,B,9,1187,1349
great_tables/_substitution.py,method,SubSmallVals,to_html,B,9,487,509
great_tables/_utils_nanoplots.py,function,,_get_number_format_profile,B,9,133,160
great_tables/_utils_nanoplots.py,function,,_resolve_nanoplot_x_state,B,9,949,957
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_data_series,B,9,987,1017
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_vertical_bar_tags,B,9,1076,1116
great_tables/_spanners.py,function,,cols_move,B,9,484,568
great_tables/_formats.py,function,,fmt_roman_context,B,9,1968,2014
great_tables/_formats.py,function,,_format_duration_narrow,B,9,3016,3045
great_tables/_formats.py,function,,_fmt_nanoplot_fn,B,9,6280,6338
great_tables/_formats.py,function,,_fmt_nanoplot_cell,B,9,6654,6703
great_tables/_utils_render_html.py,function,,_create_columns_component_h_no_spanners,B,9,206,258
great_tables/_utils_render_html.py,function,,_get_footnote_mark_string,B,9,1493,1526
great_tables/_utils_render_html.py,function,,_apply_footnotes_to_text,B,9,1561,1600
great_tables/_cols_merge.py,function,,_merge_uncert,B,10,395,431
great_tables/_styles.py,method,CellStyleText,_evaluate_expressions,B,10,468,485
great_tables/_utils_nanoplots.py,function,,_generate_ref_line_from_keyword,B,10,355,387
great_tables/_formats.py,function,,_format_duration_wide,B,10,3048,3078
great_tables/_formats.py,function,,_generate_data_vals_from_list,B,10,6753,6771
great_tables/utils_render_common.py,function,,get_row_reorder_df,B,10,14,54
great_tables/_locations.py,function,,resolve_mask,B,10,1105,1148
great_tables/_utils_render_html.py,function,,_get_locnum_for_footnote_location,B,10,35,58
great_tables/_utils_render_html.py,function,,create_source_notes_component_h,B,10,1166,1237
great_tables/_styles.py,method,CellStyleText,_from_row,C,11,487,514
great_tables/_spanners.py,function,,cols_merge,C,11,1034,1214
great_tables/_modify_rows.py,function,,summary_rows,C,11,197,450
great_tables/_formats.py,function,,_format_number_n_sigfig,C,11,4284,4329
great_tables/_tab_create_modify.py,function,,tab_style,C,11,15,150
great_tables/_utils_render_latex.py,function,,create_table_start_l,C,11,192,284
great_tables/_data_color/base.py,function,,_rescale_numeric,C,11,652,678
great_tables/_styles.py,method,CellStyleText,_to_html_style,C,12,440,466
great_tables/_formats.py,function,,fmt_partsper_context,C,12,1539,1617
great_tables/_formats.py,function,,_format_number_fixed_decimals,C,12,4332,4390
great_tables/_formats.py,method,FmtImage,to_html,C,12,5629,5681
great_tables/_tbl_data.py,function,,_,C,12,405,445
great_tables/_data_color/palettes.py,method,GradientPalette,__init__,C,12,93,126
great_tables/_utils_nanoplots.py,function,,_normalize_vals,C,13,390,404
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_line_tags,C,13,1029,1073
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_single_horizontal_bar_tags,C,13,1119,1176
great_tables/_utils_nanoplots.py,function,,_build_nanoplot_single_horizontal_line_tags,C,13,1179,1236
great_tables/_formats.py,function,,fmt_percent_context,C,13,1232,1310
great_tables/gt.py,function,,_apply_text_transforms_stub,C,14,145,189
great_tables/_formats.py,function,,_get_duration_patterns,C,14,2324,2375
great_tables/_formats.py,function,,_trim_duration_parts,C,14,2966,3000
great_tables/_formats.py,function,,fmt_tf_context,C,14,3779,3848
great_tables/_utils_render_html.py,function,,_create_row_cell_h,C,14,1028,1093
great_tables/_utils_render_html.py,function,,_build_footnotes_for_display,C,14,1342,1386
great_tables/_options.py,function,,opt_all_caps,C,15,933,1103
great_tables/_formats.py,function,,fmt_currency_context,C,15,1808,1897
great_tables/_utils_render_latex.py,function,,create_body_component_l,C,15,481,610
great_tables/_utils_render_html.py,function,,_get_summary_locnum,C,16,61,105
great_tables/_utils_render_html.py,function,,create_footer_component_h,C,16,1240,1310
great_tables/_utils_render_html.py,function,,_get_table_defs,C,16,1719,1768
great_tables/_utils_render_latex.py,function,,create_columns_component_l,C,16,341,478
great_tables/_scss.py,function,,compile_scss,C,17,87,193
great_tables/_utils_nanoplots.py,function,,_construct_nanoplot_svg,C,17,497,534
great_tables/_spanners.py,function,,tab_spanner,C,17,70,281
great_tables/_utils_render_html.py,function,,create_columns_component_h,C,17,505,604
great_tables/_locations.py,function,,resolve_cols_i,C,18,962,1023
great_tables/_utils_render_html.py,function,,_create_summary_stub_cells_h,C,18,885,942
great_tables/_utils_render_html.py,function,,create_heading_component_h,C,19,144,203
great_tables/_utils_render_html.py,function,,_create_columns_component_h_higher_spanner_rows,C,20,261,338
great_tables/_formats.py,function,,_format_duration_colon_sep,D,21,3107,3158
great_tables/_utils_render_html.py,function,,create_body_component_h,D,21,607,712
great_tables/_spanners.py,function,,spanners_print_matrix,D,23,827,882
